country,year,gender,age,suicides_no,population,suicides/100k pop,gdp_for_year,gdp_per_capita,hdi_for_year,total_suicides_year,total_population_year,suicides_to_population_ratio,suicides_to_population_ratio_discretize,gdp_category,gender_encoded,suicides_no_zscore,population_zscore,suicides_to_population_ratio_zscore,gdp_for_year_zscore,gdp_per_capita_zscore,hdi_for_year_zscore,total_suicides_year_category
Bulgaria,1991,female,25-34 years,23,596900,3.85,10943548387,1298,0.695,1384,8431900,3.853241749036689e-05,Medium,Low,0,-0.9072779610517274,-0.3463355812520457,-0.6200660016754106,-0.9597185012647031,-0.9432477090725097,-0.7385218817308523,1001-3000
Bulgaria,1991,female,15-24 years,23,630000,3.65,10943548387,1298,0.695,1384,8431900,3.650793650793651e-05,Medium,Low,0,-0.9072779610517274,-0.2379402673498217,-0.6268301506205982,-0.9597185012647031,-0.9432477090725097,-0.7385218817308523,1001-3000
Bulgaria,1991,male,5-14 years,12,639800,1.88,10943548387,1298,0.695,1384,8431900,1.875586120662707e-05,Low,Low,1,-1.0153652271698033,-0.2058473949558097,-0.6861429732483953,-0.9597185012647031,-0.9432477090725097,-0.7385218817308523,1001-3000
Bulgaria,1991,female,5-14 years,6,607300,0.99,10943548387,1298,0.695,1384,8431900,9.879795817553103e-06,Very Low,Low,0,-1.0743219177796628,-0.3122778391196249,-0.7157994772412577,-0.9597185012647031,-0.9432477090725097,-0.7385218817308523,1001-3000
Bulgaria,1992,male,75+ years,206,164500,125.23,10350515464,1287,0.695,1519,8041500,0.0012522796352583,Extreme,Low,1,0.6980782106456157,-1.6800121563428367,2.996361446755613,-0.9948486134739613,-0.947677173361695,-0.7385218817308523,1001-3000
Bulgaria,1992,female,75+ years,104,234600,44.33,10350515464,1287,0.695,1519,8041500,0.0004433077578857,Extreme,Low,0,-0.1985091239086692,-1.4470947725907817,0.5563810879106011,-0.9948486134739613,-0.947677173361695,-0.7385218817308523,1001-3000
Bulgaria,1992,male,55-74 years,367,874400,41.97,10350515464,1287,0.695,1519,8041500,0.0004197163769441,Extreme,Low,1,2.113279787736203,0.6787332177739095,0.4852259492146956,-0.9948486134739613,-0.947677173361695,-0.7385218817308523,1001-3000
Bulgaria,1992,male,35-54 years,319,1126700,28.31,10350515464,1287,0.695,1519,8041500,0.0002831277181148,Extreme,Low,1,1.6913563361812454,1.5170364406076255,0.0732540944366417,-0.9948486134739613,-0.947677173361695,-0.7385218817308523,1001-3000
Bulgaria,1992,male,25-34 years,112,560600,19.98,10350515464,1287,0.695,1519,8041500,0.0001997859436318,Extreme,Low,1,-0.1281885486495096,-0.3639126455840775,-0.1781171812500524,-0.9948486134739613,-0.947677173361695,-0.7385218817308523,1001-3000
Bulgaria,1992,female,55-74 years,166,995100,16.68,10350515464,1287,0.695,1519,8041500,0.0001668174052859,Extreme,Low,0,0.3464753343498177,1.0797764163312995,-0.2775552312909118,-0.9948486134739613,-0.947677173361695,-0.7385218817308523,1001-3000
Bulgaria,1992,male,15-24 years,98,626200,15.65,10350515464,1287,0.695,1519,8041500,0.0001564995209198,Extreme,Low,1,-0.251249555353039,-0.1459471623581885,-0.3086755160650667,-0.9948486134739613,-0.947677173361695,-0.7385218817308523,1001-3000
Bulgaria,1992,female,35-54 years,81,1154800,7.01,10350515464,1287,0.695,1519,8041500,7.014201593349498e-05,Very High,Low,0,-0.4006807777787531,1.61040275278213,-0.5691426866789524,-0.9948486134739613,-0.947677173361695,-0.7385218817308523,1001-3000
Bulgaria,1992,female,25-34 years,27,552500,4.89,10350515464,1287,0.695,1519,8041500,4.8868778280542986e-05,High,Low,0,-0.8753446607780805,-0.3908260665311766,-0.6333059579793437,-0.9948486134739613,-0.947677173361695,-0.7385218817308523,1001-3000
Bulgaria,1992,female,15-24 years,29,601100,4.82,10350515464,1287,0.695,1519,8041500,4.824488437863916e-05,High,Low,0,-0.8577645169632906,-0.229345540848582,-0.6351877154411639,-0.9948486134739613,-0.947677173361695,-0.7385218817308523,1001-3000
Bulgaria,1992,male,5-14 years,6,591000,1.02,10350515464,1287,0.695,1519,8041500,1.015228426395939e-05,Low,Low,1,-1.0599361708333743,-0.2629042509184217,-0.7500807033148903,-0.9948486134739613,-0.947677173361695,-0.7385218817308523,1001-3000
Bulgaria,1993,male,75+ years,141,156400,90.15,10829710145,1354,0.695,1470,8001000,0.0009015345268542,Extreme,Low,1,0.1729935488761986,-1.6714660565955763,2.766825814864106,-0.9664620564031496,-0.9206977090548384,-0.7385218817308523,1001-3000
Bulgaria,1993,female,75+ years,96,225400,42.59,10829710145,1354,0.695,1470,8001000,0.0004259094942324,Extreme,Low,0,-0.247801570011852,-1.4454816186508428,0.8014034984544898,-0.9664620564031496,-0.9206977090548384,-0.7385218817308523,1001-3000
Bulgaria,1993,male,55-74 years,351,879900,39.89,10829710145,1354,0.695,1470,8001000,0.000398908966928,Extreme,Low,1,2.136704103687102,0.6980954050423183,0.6898293901146283,-0.9664620564031496,-0.9206977090548384,-0.7385218817308523,1001-3000
Bulgaria,1993,male,35-54 years,308,1122800,27.43,10829710145,1354,0.695,1470,8001000,0.0002743142144638,Extreme,Low,1,1.7346109900829645,1.4936261293434163,0.1749672819307818,-0.9664620564031496,-0.9206977090548384,-0.7385218817308523,1001-3000
Bulgaria,1993,male,25-34 years,116,554600,20.92,10829710145,1354,0.695,1470,8001000,0.0002091597547782,Extreme,Low,1,-0.0607815171727184,-0.3673065900797372,-0.094270080059613,-0.9664620564031496,-0.9206977090548384,-0.7385218817308523,1001-3000
Bulgaria,1993,female,55-74 years,197,1008800,19.53,10829710145,1354,0.695,1470,8001000,0.0001952815226011,Extreme,Low,0,0.6966496968257728,1.120260536217335,-0.1516190111762721,-0.9664620564031496,-0.9206977090548384,-0.7385218817308523,1001-3000
Bulgaria,1993,male,15-24 years,97,628100,15.44,10829710145,1354,0.695,1470,8001000,0.0001544340073236,Extreme,Low,1,-0.2384505673698954,-0.1265840366168688,-0.3204129404060634,-0.9664620564031496,-0.9206977090548384,-0.7385218817308523,1001-3000
Bulgaria,1993,female,25-34 years,45,545500,8.25,10829710145,1354,0.695,1470,8001000,8.249312557286893e-05,Extreme,Low,0,-0.7247027047516429,-0.3971103347941876,-0.6176937914068217,-0.9664620564031496,-0.9206977090548384,-0.7385218817308523,1001-3000
Bulgaria,1993,female,35-54 years,72,1154100,6.24,10829710145,1354,0.695,1470,8001000,6.238627501949571e-05,Very High,Low,0,-0.4722256334188124,1.5961379106139986,-0.7007812028756297,-0.9664620564031496,-0.9206977090548384,-0.7385218817308523,1001-3000
Bulgaria,1993,female,15-24 years,34,602700,5.64,10829710145,1354,0.695,1470,8001000,5.641280902604944e-05,High,Low,0,-0.8275637338131664,-0.2097725108747852,-0.7254653186487556,-0.9664620564031496,-0.9206977090548384,-0.7385218817308523,1001-3000
Bulgaria,1993,male,5-14 years,10,576500,1.73,10829710145,1354,0.695,1470,8001000,1.7346053772766696e-05,Low,Low,1,-1.0519877972201268,-0.2955810945581478,-0.8869006244846648,-0.9664620564031496,-0.9206977090548384,-0.7385218817308523,1001-3000
Bulgaria,1993,female,5-14 years,3,546200,0.55,10829710145,1354,0.695,1470,8001000,5.4924935920908095e-06,Very Low,Low,0,-1.1174448157138237,-0.3948177390469222,-0.9358830163061858,-0.9664620564031496,-0.9206977090548384,-0.7385218817308523,1001-3000
Bulgaria,1994,male,75+ years,175,155600,112.47,9697416974,1213,0.695,1464,7995500,0.001124678663239,Extreme,Low,1,0.4692685525966247,-1.6633595669642127,2.9795689541192365,-1.0335368925687072,-0.9774753876707606,-0.7385218817308523,1001-3000
Bulgaria,1994,male,55-74 years,364,876800,41.51,9697416974,1213,0.695,1464,7995500,0.0004151459854014,Extreme,Low,1,2.142697919403457,0.6856408142728487,0.5889956348602393,-1.0335368925687072,-0.9774753876707606,-0.7385218817308523,1001-3000
Bulgaria,1994,female,75+ years,86,225000,38.22,9697416974,1213,0.695,1464,7995500,0.0003822222222222,Extreme,Low,0,-0.3187484508203489,-1.437318764887324,0.4780681578261063,-1.0335368925687072,-0.9774753876707606,-0.7385218817308523,1001-3000
Bulgaria,1994,male,35-54 years,329,1125000,29.24,9697416974,1213,0.695,1464,7995500,0.0002924444444444,Extreme,Low,1,1.8328035922170065,1.4940461035449488,0.1755868670812494,-1.0335368925687072,-0.9774753876707606,-0.7385218817308523,1001-3000
Bulgaria,1994,female,55-74 years,160,1013800,15.78,9697416974,1213,0.695,1464,7995500,0.0001578220556322,Extreme,Low,0,0.336456698088146,1.1318596886897614,-0.2779858871013513,-1.0335368925687072,-0.9774753876707606,-0.7385218817308523,1001-3000
Bulgaria,1994,male,25-34 years,87,558000,15.59,9697416974,1213,0.695,1464,7995500,0.0001559139784946,Extreme,Low,1,-0.3098943271864503,-0.3527137635673831,-0.2844146231394661,-1.0335368925687072,-0.9774753876707606,-0.7385218817308523,1001-3000
Bulgaria,1994,male,15-24 years,84,629400,13.35,9697416974,1213,0.695,1464,7995500,0.0001334604385128,Extreme,Low,1,-0.336456698088146,-0.1201588173384227,-0.3600655907129313,-1.0335368925687072,-0.9774753876707606,-0.7385218817308523,1001-3000
Bulgaria,1994,female,35-54 years,103,1158400,8.89,9697416974,1213,0.695,1464,7995500,8.891574585635359e-05,Extreme,Low,0,-0.168228349044073,1.6028323108845466,-0.510146562464124,-1.0335368925687072,-0.9774753876707606,-0.7385218817308523,1001-3000
Bulgaria,1994,female,25-34 years,33,547900,6.02,9697416974,1213,0.695,1464,7995500,6.0229968972440224e-05,Very High,Low,0,-0.7880170034169737,-0.3856101915353452,-0.6067953215739835,-1.0335368925687072,-0.9774753876707606,-0.7385218817308523,1001-3000
Bulgaria,1994,female,15-24 years,30,602800,4.98,9697416974,1213,0.695,1464,7995500,4.976775049767751e-05,High,Low,0,-0.8145793743186694,-0.2067969345609766,-0.6420448613446533,-1.0335368925687072,-0.9774753876707606,-0.7385218817308523,1001-3000
Bulgaria,1994,male,5-14 years,9,566000,1.59,9697416974,1213,0.695,1464,7995500,1.5901060070671377e-05,Low,Low,1,-1.0005159706305395,-0.3266571869590962,-0.7561492698873921,-1.0335368925687072,-0.9774753876707606,-0.7385218817308523,1001-3000
Bulgaria,1995,male,75+ years,169,161300,104.77,13063422619,1636,0.696,1433,7983900,0.0010477371357718,Extreme,Low,1,0.4586056797251534,-1.649836994940458,2.958587933897192,-0.8341412917179833,-0.8071423518229934,-0.7082545914959812,1001-3000
Bulgaria,1995,male,55-74 years,349,866200,40.29,13063422619,1636,0.696,1433,7983900,0.0004029092588316,Extreme,Low,1,2.123459912004702,0.6575289050318227,0.621199520274475,-0.8341412917179833,-0.8071423518229934,-0.7082545914959812,1001-3000
Bulgaria,1995,female,75+ years,83,233300,35.58,13063422619,1636,0.696,1433,7983900,0.0003557651093013,Extreme,Low,0,-0.3368246756972976,-1.414157686105156,0.4503102134952658,-0.8341412917179833,-0.8071423518229934,-0.7082545914959812,1001-3000
Bulgaria,1995,male,35-54 years,307,1127000,27.24,13063422619,1636,0.696,1433,7983900,0.0002724046140195,Extreme,Low,1,1.7349939244728072,1.511211734813027,0.1481429797365426,-0.8341412917179833,-0.8071423518229934,-0.7082545914959812,1001-3000
Bulgaria,1995,female,55-74 years,184,1009300,18.23,13063422619,1636,0.696,1433,7983900,0.000182304567522,Extreme,Low,0,0.5973435324151157,1.125941531341985,-0.1784539498959754,-0.8341412917179833,-0.8071423518229934,-0.7082545914959812,1001-3000
Bulgaria,1995,male,25-34 years,101,562200,17.97,13063422619,1636,0.696,1433,7983900,0.0001796513696193,Extreme,Low,1,-0.1703392524693427,-0.3375615100505624,-0.1880713288254447,-0.8341412917179833,-0.8071423518229934,-0.7082545914959812,1001-3000
Bulgaria,1995,male,15-24 years,87,627900,13.86,13063422619,1636,0.696,1433,7983900,0.0001385570950788,Extreme,Low,1,-0.2998279149799743,-0.1225041407383495,-0.3370308955752294,-0.8341412917179833,-0.8071423518229934,-0.7082545914959812,1001-3000
Bulgaria,1995,female,35-54 years,79,1162300,6.8,13063422619,1636,0.696,1433,7983900,6.79686827841349e-05,Very High,Low,0,-0.3738214364146209,1.6267600626170011,-0.5929015595677457,-0.8341412917179833,-0.8071423518229934,-0.7082545914959812,1001-3000
Bulgaria,1995,female,25-34 years,37,550300,6.72,13063422619,1636,0.696,1433,7983900,6.72360530619662e-05,Very High,Low,0,-0.7622874239465156,-0.3765140624830637,-0.5955572143328569,-0.8341412917179833,-0.8071423518229934,-0.7082545914959812,1001-3000
Bulgaria,1995,female,15-24 years,24,601300,3.99,13063422619,1636,0.696,1433,7983900,3.991352070513887e-05,Medium,Low,0,-0.8825268962778163,-0.2095745520580582,-0.6945966213521699,-0.8341412917179833,-0.8071423518229934,-0.7082545914959812,1001-3000
Bulgaria,1995,male,5-14 years,7,555500,1.26,13063422619,1636,0.696,1433,7983900,1.2601260126012602e-05,Low,Low,1,-1.0397631293264404,-0.3594927790671807,-0.7935987949716187,-0.8341412917179833,-0.8071423518229934,-0.7082545914959812,1001-3000
Bulgaria,1996,male,75+ years,191,166200,114.92,10109612142,1270,0.696,1526,7963300,0.0011492178098676,Extreme,Low,1,0.5344998409247504,-1.6360587560713684,2.9707792408920213,-1.009119255802942,-0.9545227090813452,-0.7082545914959812,1001-3000
Bulgaria,1996,male,55-74 years,351,855500,41.03,10109612142,1270,0.696,1526,7963300,0.0004102863822326,Extreme,Low,1,1.874238345592532,0.6311636143352274,0.5381329830453256,-1.009119255802942,-0.9545227090813452,-0.7082545914959812,1001-3000
Bulgaria,1996,female,75+ years,94,242600,38.75,10109612142,1270,0.696,1526,7963300,0.0003874690849134,Extreme,Low,0,-0.2777166275300923,-1.3847664463382132,0.4630158465129421,-1.009119255802942,-0.9545227090813452,-0.7082545914959812,1001-3000
Bulgaria,1996,male,35-54 years,376,1129300,33.29,10109612142,1270,0.696,1526,7963300,0.0003329496148056,Extreme,Low,1,2.083572486946873,1.5317373630909592,0.2835315534141836,-1.009119255802942,-0.9545227090813452,-0.7082545914959812,1001-3000
Bulgaria,1996,female,55-74 years,168,1002600,16.76,10109612142,1270,0.696,1526,7963300,0.0001675643327348,Extreme,Low,0,0.3419124308787568,1.1149999855622843,-0.2609355953442833,-1.009119255802942,-0.9545227090813452,-0.7082545914959812,1001-3000
Bulgaria,1996,male,25-34 years,91,564800,16.11,10109612142,1270,0.696,1526,7963300,0.0001611189801699,Extreme,Low,1,-0.3028367244926132,-0.3249970458667128,-0.2821544286637554,-1.009119255802942,-0.9545227090813452,-0.7082545914959812,1001-3000
Bulgaria,1996,male,15-24 years,95,626300,15.17,10109612142,1270,0.696,1526,7963300,0.0001516844962478,Extreme,Low,1,-0.2693432618759186,-0.1227133148642383,-0.3132138222008077,-1.009119255802942,-0.9545227090813452,-0.7082545914959812,1001-3000
Bulgaria,1996,female,35-54 years,90,1165500,7.72,10109612142,1270,0.696,1526,7963300,7.722007722007723e-05,Very High,Low,0,-0.3112100901467868,1.6508051852420094,-0.5583591543871608,-1.009119255802942,-0.9545227090813452,-0.7082545914959812,1001-3000
Bulgaria,1996,female,25-34 years,31,551000,5.63,10109612142,1270,0.696,1526,7963300,5.626134301270417e-05,High,Low,0,-0.8052386637430314,-0.3703875416038534,-0.6273576898831419,-1.009119255802942,-0.9545227090813452,-0.7082545914959812,1001-3000
Bulgaria,1996,female,15-24 years,25,599600,4.17,10109612142,1270,0.696,1526,7963300,4.169446297531688e-05,High,Low,0,-0.8554788576680733,-0.2105340566165321,-0.6753135148571418,-1.009119255802942,-0.9545227090813452,-0.7082545914959812,1001-3000
Bulgaria,1996,female,5-14 years,7,516300,1.36,10109612142,1270,0.696,1526,7963300,1.3558008909548712e-05,Low,Low,0,-1.0061994394431988,-0.4845216142182577,-0.7679419200546749,-1.009119255802942,-0.9545227090813452,-0.7082545914959812,1001-3000
Bulgaria,1997,male,75+ years,168,170100,98.77,11195612105,1411,0.696,1465,7933900,0.0009876543209876,Extreme,Low,1,0.4294546321161083,-1.6219549164161,2.897513758225003,-0.944786738872107,-0.8977450304654228,-0.7082545914959812,1001-3000
Bulgaria,1997,male,55-74 years,348,844400,41.21,11195612105,1411,0.696,1465,7933900,0.0004121269540502,Extreme,Low,1,2.112979142770907,0.6052432103632225,0.6956653244937643,-0.944786738872107,-0.8977450304654228,-0.7082545914959812,1001-3000
Bulgaria,1997,female,75+ years,95,251000,37.85,11195612105,1411,0.696,1465,7933900,0.0003784860557768,Extreme,Low,0,-0.2533080860938932,-1.3547439888520376,0.5669622194324638,-0.944786738872107,-0.8977450304654228,-0.7082545914959812,1001-3000
Bulgaria,1997,male,35-54 years,301,1130700,26.62,11195612105,1411,0.696,1465,7933900,0.0002662067745644,Extreme,Low,1,1.6733921872110429,1.5508858378241746,0.1374049582485963,-0.944786738872107,-0.8977450304654228,-0.7082545914959812,1001-3000
Bulgaria,1997,female,55-74 years,198,994900,19.9,11195612105,1411,0.696,1465,7933900,0.0001990149763795,Extreme,Low,0,0.7100420505585747,1.102341413062745,-0.1196569367926165,-0.944786738872107,-0.8977450304654228,-0.7082545914959812,1001-3000
Bulgaria,1997,male,25-34 years,87,566600,15.35,11195612105,1411,0.696,1465,7933900,0.0001535474761736,Extreme,Low,1,-0.3281313976785509,-0.3123241033240024,-0.2936061699051487,-0.944786738872107,-0.8977450304654228,-0.7082545914959812,1001-3000
Bulgaria,1997,male,15-24 years,88,625200,14.08,11195612105,1411,0.696,1465,7933900,0.0001407549584133,Extreme,Low,1,-0.3187784837304687,-0.1187695871898362,-0.3425476917373493,-0.944786738872107,-0.8977450304654228,-0.7082545914959812,1001-3000
Bulgaria,1997,female,35-54 years,103,1168000,8.82,11195612105,1411,0.696,1465,7933900,8.818493150684931e-05,Extreme,Low,0,-0.1784847745092355,1.6740869206194715,-0.5436697200800392,-0.944786738872107,-0.8977450304654228,-0.7082545914959812,1001-3000
Bulgaria,1997,female,25-34 years,31,550900,5.63,11195612105,1411,0.696,1465,7933900,5.627155563623162e-05,High,Low,0,-0.8518945787711548,-0.364180859353122,-0.6657636824396762,-0.944786738872107,-0.8977450304654228,-0.7082545914959812,1001-3000
Bulgaria,1997,female,15-24 years,29,598000,4.85,11195612105,1411,0.696,1465,7933900,4.849498327759197e-05,High,Low,0,-0.8706004066673192,-0.2086105912657632,-0.695515236668601,-0.944786738872107,-0.8977450304654228,-0.7082545914959812,1001-3000
Bulgaria,1997,male,5-14 years,10,530100,1.89,11195612105,1411,0.696,1465,7933900,1.8864365214110545e-05,Low,Low,1,-1.0483057716808812,-0.432882803646478,-0.8088758407363855,-0.944786738872107,-0.8977450304654228,-0.7082545914959812,1001-3000
Bulgaria,1997,female,5-14 years,7,504000,1.39,11195612105,1411,0.696,1465,7933900,1.388888888888889e-05,Low,Low,0,-1.076364513525128,-0.5190905318222756,-0.8279109820400097,-0.944786738872107,-0.8977450304654228,-0.7082545914959812,1001-3000
Bulgaria,1998,male,75+ years,201,174000,115.52,14630992956,1852,0.696,1503,7899500,0.0011551724137931,Extreme,Low,1,0.7015035451323365,-1.6082693665266865,2.900771924217504,-0.741281486302569,-0.7201637803262613,-0.7082545914959812,1001-3000
Bulgaria,1998,female,75+ years,131,260000,50.38,14630992956,1852,0.696,1503,7899500,0.0005038461538461,Extreme,Low,0,0.0532494440199463,-1.3226745998992169,0.8045808984646773,-0.741281486302569,-0.7201637803262613,-0.7082545914959812,1001-3000
Bulgaria,1998,male,55-74 years,359,833300,43.08,14630992956,1852,0.696,1503,7899500,0.0004308172326893,Extreme,Low,1,2.164705659071731,0.5811798153046022,0.5695488130674886,-0.741281486302569,-0.7201637803262613,-0.7082545914959812,1001-3000
Bulgaria,1998,male,35-54 years,299,1130500,26.45,14630992956,1852,0.696,1503,7899500,0.0002644847412649,Extreme,Low,1,1.609059286689683,1.5681421948590677,0.0342338760598696,-0.741281486302569,-0.7201637803262613,-0.7082545914959812,1001-3000
Bulgaria,1998,male,25-34 years,95,568800,16.7,14630992956,1852,0.696,1503,7899500,0.0001670182841068,Extreme,Low,1,-0.2801383794092829,-0.2971901355438369,-0.2794465716213841,-0.741281486302569,-0.7201637803262613,-0.7082545914959812,1001-3000
